競馬場	開催年	開催日	レース番号	馬番	馬名	単勝オッズ	人気順	確定着順	予測順位	予測スコア	複勝1着馬番	複勝1着オッズ	複勝1着人気	複勝2着馬番	複勝2着オッズ	複勝2着人気	複勝3着馬番	複勝3着オッズ	複勝3着人気	馬連馬番1	馬連馬番2	馬連オッズ	ワイド1_2馬番1	ワイド1_2馬番2	ワイド2_3着馬番1	ワイド2_3着馬番2	ワイド1_3着馬番1	ワイド1_3着馬番2	ワイド1_2オッズ	ワイド2_3オッズ	ワイド1_3オッズ	馬単馬番1	馬単馬番2	馬単オッズ	３連複オッズ
阪神	2023	212	2	3	シゲルオトコギ　　　　　　　　　　　	5.2	3	5	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	4	イサイアス　　　　　　　　　　　　　	2.0	1	6	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	5	ダビディ　　　　　　　　　　　　　　	243.5	9	4	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	6	デルマツリダシ　　　　　　　　　　　	3.2	2	7	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	7	サンライズグルーヴ　　　　　　　　　	17.0	6	3	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	8	キリンジ　　　　　　　　　　　　　　	15.4	5	1	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	9	テイエムマズルカ　　　　　　　　　　	395.6	10	8	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	10	ワインワインレッド　　　　　　　　　	12.3	4	10	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	2	11	エイガウマザンマイ　　　　　　　　　	453.1	11	9	1	0.4993399817018601	8	4.8	6	1	9.1	7	7	4.2	5	1	8	160.9	1	8	7	8	1	7	34.5	15.6	35.6	8	1	308.7	421.4
阪神	2023	212	4	1	チュウワハート　　　　　　　　　　　	3.0	2	3	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
