競馬場	開催年	開催日	レース番号	芝ダ区分	距離	馬番	馬名	単勝オッズ	人気順	確定着順	予測順位	予測スコア	複勝1着馬番	複勝1着オッズ	複勝1着人気	複勝2着馬番	複勝2着オッズ	複勝2着人気	複勝3着馬番	複勝3着オッズ	複勝3着人気	馬連馬番1	馬連馬番2	馬連オッズ	ワイド1_2馬番1	ワイド1_2馬番2	ワイド2_3着馬番1	ワイド2_3着馬番2	ワイド1_3着馬番1	ワイド1_3着馬番2	ワイド1_2オッズ	ワイド2_3オッズ	ワイド1_3オッズ	馬単馬番1	馬単馬番2	馬単オッズ	３連複オッズ
東京	2023	1125	8	ダート	1400	14	ラックスアットゼア　　　　　　　　　	4.6	3	2	5	0.5044417628995812	8	1.1	1	14	1.5	2	16	3.3	6	8	14	4.8	8	14	8	16	14	16	2.5	8.0	9.7	8	14	8.8	25.2
東京	2023	1125	8	ダート	1400	15	アラゴナイト　　　　　　　　　　　　	170.5	13	9	11	0.49879106129552503	8	1.1	1	14	1.5	2	16	3.3	6	8	14	4.8	8	14	8	16	14	16	2.5	8.0	9.7	8	14	8.8	25.2
東京	2023	1125	8	ダート	1400	16	ムーヴ　　　　　　　　　　　　　　　	28.9	8	3	1	0.507313796210349	8	1.1	1	14	1.5	2	16	3.3	6	8	14	4.8	8	14	8	16	14	16	2.5	8.0	9.7	8	14	8.8	25.2
東京	2023	1125	10	ダート	1400	1	メイショウヒューマ　　　　　　　　　	82.3	14	8	14	0.4910745759206569	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	2	アウリガテソーロ　　　　　　　　　　	54.3	11	16	9	0.4933462682089654	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	3	シャンブル　　　　　　　　　　　　　	7.1	3	1	6	0.5016504606289518	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	4	アルメイダミノル　　　　　　　　　　	22.8	7	4	12	0.4921070028095963	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	5	コパノパサディナ　　　　　　　　　　	6.0	2	9	3	0.5045368401865451	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	6	ロコポルティ　　　　　　　　　　　　	13.8	6	11	7	0.49879106129552503	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	7	ニシノカシミヤ　　　　　　　　　　　	23.0	8	5	8	0.4968491704962445	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	8	イグザルト　　　　　　　　　　　　　	7.7	4	3	2	0.505306217812032	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	9	フォトスフィア　　　　　　　　　　　	55.2	12	7	1	0.5054530147938299	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	10	フミロア　　　　　　　　　　　　　　	139.5	15	14	13	0.4916525879781759	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	11	クロスマジェスティ　　　　　　　　　	79.1	13	13	10	0.492914574886559	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	12	ダッチマン　　　　　　　　　　　　　	243.0	16	6	11	0.4927239998239069	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	13	クリーンスレイト　　　　　　　　　　	34.0	10	15	14	0.4910745759206569	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	14	バグラダス　　　　　　　　　　　　　	2.4	1	2	3	0.5045368401865451	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	15	ヒロノシュン　　　　　　　　　　　　	27.4	9	12	16	0.4905511134825806	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1125	10	ダート	1400	16	ウナギノボリ　　　　　　　　　　　　	9.8	5	10	5	0.5030023809568147	3	2.3	4	14	1.3	1	8	1.8	2	3	14	11.2	3	14	3	8	8	14	4.8	7.7	3.5	3	14	25.8	20.8
東京	2023	1126	7	ダート	1400	1	ライブインステラ　　　　　　　　　　	194.4	14	4	10	0.4955844228450665	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	2	サラマックイーン　　　　　　　　　　	10.6	5	13	9	0.4961692131673017	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	3	オールマキシマム　　　　　　　　　　	11.0	6	5	8	0.49820211447325363	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	4	レーヌデゼトワール　　　　　　　　　	125.9	13	16	11	0.49438366642354376	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	5	ゼンリョクダンス　　　　　　　　　　	75.7	12	11	3	0.5018124456799045	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	6	レイデルマール　　　　　　　　　　　	29.5	9	10	13	0.4910745759206569	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	7	フェスティヴラジャ　　　　　　　　　	26.8	8	14	12	0.49303491096465607	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	8	ナスノカンゲツ　　　　　　　　　　　	46.3	11	6	15	0.4905511134825806	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	9	タマモヴェナトル　　　　　　　　　　	2.4	1	7	1	0.5054530147938299	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	10	マーゴットレーヴ　　　　　　　　　　	6.0	2	3	5	0.4995973567982443	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	11	イエヴァンポルッカ　　　　　　　　　	7.7	3	2	4	0.5001030975960082	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	12	グローリーカフェ　　　　　　　　　　	13.8	7	9	7	0.49837582139890485	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	13	ノーブルミステリー　　　　　　　　　	35.0	10	8	6	0.49958486471717567	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	14	キャプテンローレル　　　　　　　　　	7.7	4	1	2	0.5049260063675949	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	15	ステップ　　　　　　　　　　　　　　	205.9	15	15	14	0.4908931047264403	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	7	ダート	1400	16	トロピカルヒーロー　　　　　　　　　	294.0	16	12	15	0.4905511134825806	14	2.6	4	11	2.6	3	10	2.0	2	11	14	33.8	11	14	10	14	10	11	9.6	5.8	8.8	14	11	69.9	55.3
東京	2023	1126	10	ダート	1600	1	ウーゴ　　　　　　　　　　　　　　　	114.1	11	16	14	0.4922071944967716	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	2	マイネルサハラ　　　　　　　　　　　	129.4	13	11	5	0.5012398020321717	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	3	ネオヒューズ　　　　　　　　　　　　	238.7	15	15	13	0.4933462682089654	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	4	トウキチロウ　　　　　　　　　　　　	8.2	4	4	6	0.5005978586706845	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	5	ミヤビクライ　　　　　　　　　　　　	44.7	8	7	7	0.5001030975960082	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	6	ダイシンピスケス　　　　　　　　　　	12.6	5	2	11	0.4954417306583991	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	7	ヤマニンバンタジオ　　　　　　　　　	303.3	16	14	9	0.4980227739079393	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	8	ロードレイライン　　　　　　　　　　	207.1	14	13	16	0.4908931047264403	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	9	ララエフォール　　　　　　　　　　　	8.0	3	5	4	0.5023358435960448	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	10	コスタノヴァ　　　　　　　　　　　　	2.2	1	1	1	0.5044417628995812	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	11	フィフティシェビー　　　　　　　　　	24.7	7	12	8	0.49860602411642835	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	12	ネイビースター　　　　　　　　　　　	3.4	2	8	1	0.5044417628995812	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	13	エルパソ　　　　　　　　　　　　　　	48.0	9	10	12	0.4933681603125788	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	14	タイセイキューティ　　　　　　　　　	20.4	6	9	3	0.5030974440102498	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	15	アッチャゴーラ　　　　　　　　　　　	66.5	10	3	10	0.4977820152535799	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	1126	10	ダート	1600	16	マブストーク　　　　　　　　　　　　	119.0	12	6	15	0.4915832940757188	10	1.3	1	6	3.2	5	15	8.6	10	6	10	16.0	6	10	10	15	6	15	6.2	17.4	64.6	10	6	21.1	198.4
東京	2023	128	7	ダート	1400	1	アーレンダール　　　　　　　　　　　	5.0	3	5	4	0.4537425309358723	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	2	クリノハニー　　　　　　　　　　　　	495.5	16	16	16	0.35226549049120065	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	3	デュアルキャリアー　　　　　　　　　	10.2	5	13	6	0.4389843139883704	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	4	キャプテンローレル　　　　　　　　　	14.6	6	7	3	0.47008953905162115	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	5	ムーヴ　　　　　　　　　　　　　　　	7.9	4	6	2	0.49269838863400844	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	6	レッドレジェーラ　　　　　　　　　　	153.0	13	10	14	0.3765615292315371	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	7	リゼレインボー　　　　　　　　　　　	75.5	11	12	13	0.37968194053690535	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	8	マロリン　　　　　　　　　　　　　　	351.7	15	14	15	0.36456760002604	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	9	マリノプリエール　　　　　　　　　　	169.9	14	15	11	0.4071941588896607	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	10	レイデルマール　　　　　　　　　　　	22.7	7	2	5	0.45286354826698993	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	11	ケイツーマルカ　　　　　　　　　　　	36.2	9	9	9	0.42795825501112733	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	12	ニシノコニャック　　　　　　　　　　	51.8	10	8	8	0.43698298673544933	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	13	クロースコンバット　　　　　　　　　	4.5	2	3	10	0.4256849367704318	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	14	フォーチュネイト　　　　　　　　　　	105.7	12	11	7	0.4382803113109869	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	15	フミバレンタイン　　　　　　　　　　	36.0	8	4	12	0.4040517887456226	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	7	ダート	1400	16	ゲンパチプライド　　　　　　　　　　	2.6	1	1	1	0.5356355700345979	16	1.3	1	10	3.7	7	13	1.8	2	10	16	26.3	10	16	13	16	10	13	8.1	3.1	15.0	16	10	39.7	42.3
東京	2023	128	9	ダート	1600	1	エターナリー　　　　　　　　　　　　	41.8	9	12	12	0.42435792247949017	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	2	ライラボンド　　　　　　　　　　　　	31.1	7	9	2	0.49402786780306485	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	3	コンシリエーレ　　　　　　　　　　　	1.5	1	1	1	0.5216621032648338	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	4	トーセンアラン　　　　　　　　　　　	40.1	8	14	11	0.42528495484855755	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	5	ヤマメ　　　　　　　　　　　　　　　	111.4	12	13	14	0.3903395846507835	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	6	ペイシャクェーサー　　　　　　　　　	199.9	15	5	7	0.46033871476267463	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	7	ラズルダズル　　　　　　　　　　　　	25.0	6	6	3	0.49046442289154524	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	8	モズピンポン　　　　　　　　　　　　	105.4	11	15	15	0.3875466032650077	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	9	ドンカポノ　　　　　　　　　　　　　	138.3	13	2	13	0.420868348051669	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	10	ジョディーズマロン　　　　　　　　　	23.3	5	3	4	0.47135194393095303	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	11	クリーンスレイト　　　　　　　　　　	4.9	2	11	6	0.46860278885865236	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	12	カシノブレンド　　　　　　　　　　　	145.1	14	10	10	0.4278037006977984	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	13	ケイアイロベージ　　　　　　　　　　	9.8	3	4	8	0.45518977298592367	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	14	ダッチマン　　　　　　　　　　　　　	97.0	10	7	9	0.4281481349344414	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	128	9	ダート	1600	15	グランツアーテム　　　　　　　　　　	12.8	4	8	4	0.47135194393095303	3	1.1	1	9	8.9	10	10	3.5	5	3	9	65.6	3	9	3	10	9	10	20.5	6.2	120.3	3	9	77.3	209.9
東京	2023	129	4	ダート	1600	1	サイモンソーラン　　　　　　　　　　	42.4	10	8	10	0.42349909220661447	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	2	エコロエース　　　　　　　　　　　　	114.7	12	10	15	0.36729760914051546	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	3	ブラックルパン　　　　　　　　　　　	202.8	13	9	9	0.42750007099586307	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	4	リュウノブレイク　　　　　　　　　　	3.6	2	12	2	0.4929539721215895	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	5	アポロリヤム　　　　　　　　　　　　	6.8	4	6	6	0.4533458871462604	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	6	ノクターナリティ　　　　　　　　　　	23.3	8	11	4	0.4830851339841964	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	7	アイファーヴァンズ　　　　　　　　　	439.5	15	16	16	0.3573266213173098	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	8	グロリアスヒーロー　　　　　　　　　	28.7	9	7	8	0.4328600032875827	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	9	マスケティアーズ　　　　　　　　　　	204.2	14	13	14	0.37322604188200165	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	10	ヴォルケニック　　　　　　　　　　　	10.6	5	3	5	0.47397142113370105	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	11	ネオヒューズ　　　　　　　　　　　　	18.9	7	4	7	0.446800470526158	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	12	クリノアンカーマン　　　　　　　　　	630.8	16	14	12	0.4011448400495996	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	13	ミヤコプレジール　　　　　　　　　　	56.4	11	15	13	0.39755438146900246	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	14	セイウンオードリー　　　　　　　　　	12.6	6	5	3	0.4850750379996314	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	15	グリュースゴット　　　　　　　　　　	3.6	1	1	1	0.5138613347080784	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	4	ダート	1600	16	コンクエスト　　　　　　　　　　　　	5.3	3	2	11	0.4222154318637921	15	1.5	1	16	2.2	4	10	3.7	7	15	16	10.9	15	16	10	15	10	16	4.4	9.7	10.0	15	16	25.6	47.5
東京	2023	129	8	ダート	1400	1	ピンクダイヤ　　　　　　　　　　　　	123.2	13	15	11	0.40165558984622274	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	2	リュウグウハヤブサ　　　　　　　　　	96.4	11	12	8	0.42875827060480853	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	3	バクシン　　　　　　　　　　　　　　	22.1	6	10	15	0.38576181342191435	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	4	サトノムスタング　　　　　　　　　　	167.6	15	5	13	0.39963541585623275	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	5	フィールザワールド　　　　　　　　　	72.4	9	6	12	0.4000859150310193	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	6	ケイアイメープル　　　　　　　　　　	24.6	7	13	9	0.4215686947109346	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	7	ロゼキルシュ　　　　　　　　　　　　	68.1	8	4	10	0.4072915017519041	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	8	ローヴェロ　　　　　　　　　　　　　	4.7	3	2	2	0.5014568276404294	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	9	バルミュゼット　　　　　　　　　　　	3.4	2	3	1	0.5165966192141132	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
東京	2023	129	8	ダート	1400	10	アスカロン　　　　　　　　　　　　　	174.9	16	14	14	0.38823761808014634	12	1.2	1	8	1.6	3	9	1.3	2	8	12	9.2	8	12	9	12	8	9	4.1	1.8	3.5	12	8	15.1	7.5
